Date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dateChecked,death,hospitalized,totalTestResults,posNeg,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
2020-03-08,OR,14,100,53,0,0,0,0,0,0,0,2020-03-08T20:00:00Z,0,0,114,114,0,0,23,7,30
2020-03-08,PA,6,0,0,0,0,0,0,0,0,0,2020-03-08T20:00:00Z,0,0,6,6,0,0,0,2,2
2020-03-08,RI,3,30,12,0,0,0,0,0,0,0,2020-03-08T20:00:00Z,0,0,33,33,0,0,0,1,1
2020-03-08,SC,2,8,0,0,0,0,0,0,0,0,2020-03-08T20:00:00Z,0,0,10,10,0,0,0,0,0
2020-03-08,SD,0,5,0,0,0,0,0,0,0,0,2020-03-08T20:00:00Z,0,0,5,5,0,0,0,0,0
2020-03-08,TN,3,0,0,0,0,0,0,0,0,0,2020-03-08T20:00:00Z,0,0,3,3,0,0,0,2,2
2020-03-08,TX,8,0,0,0,0,0,0,0,0,0,2020-03-08T20:00:00Z,0,0,8,8,0,0,0,0,0
2020-03-08,UT,1,0,0,0,0,0,0,0,0,0,2020-03-08T20:00:00Z,0,0,1,1,0,0,0,0,0
2020-03-08,VA,2,36,6,0,0,0,0,0,0,0,2020-03-08T20:00:00Z,0,0,38,38,0,0,5,2,7
2020-03-08,VT,1,28,0,0,0,0,0,0,0,0,2020-03-08T20:00:00Z,0,0,29,29,0,0,12,1,13
2020-03-08,WA,249,2208,60,0,0,0,0,0,0,0,2020-03-08T20:00:00Z,31,0,2457,2457,4,0,462,67,529
2020-03-08,WI,1,31,12,0,0,0,0,0,0,0,2020-03-08T20:00:00Z,0,0,32,32,0,0,0,0,0
2020-03-08,WV,0,2,3,0,0,0,0,0,0,0,2020-03-08T20:00:00Z,0,0,2,2,0,0,0,0,0
2020-03-08,WY,0,0,0,0,0,0,0,0,0,0,2020-03-08T20:00:00Z,0,0,0,0,0,0,0,0,0
2020-03-09,AK,0,23,9,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,23,23,0,0,9,0,9
2020-03-09,AL,0,0,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,0,0,0,0,0,0,0
2020-03-09,AR,0,12,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,12,12,0,0,6,0,6
2020-03-09,AZ,5,44,7,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,49,49,0,0,0,0,0
2020-03-09,CA,114,690,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,804,804,0,0,228,26,254
2020-03-09,CO,9,133,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,142,142,0,0,29,1,30
2020-03-09,CT,1,46,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,47,47,0,0,17,0,17
2020-03-09,DC,1,14,3,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,15,15,0,0,4,0,4
2020-03-09,DE,0,15,3,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,15,15,0,0,5,0,5
2020-03-09,FL,18,140,115,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,158,158,0,0,22,1,23
2020-03-09,GA,12,0,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,12,12,0,0,0,5,5
2020-03-09,HI,2,0,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,2,2,0,0,0,1,1
2020-03-09,IA,3,26,8,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,29,29,0,0,11,3,14
2020-03-09,ID,0,41,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,41,41,0,0,14,0,14
2020-03-09,IL,7,191,44,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,198,198,0,0,0,1,1
2020-03-09,IN,2,0,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,2,2,0,0,0,0,0
2020-03-09,KS,1,11,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,12,12,0,0,0,0,0
2020-03-09,KY,4,17,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,21,21,0,0,4,3,7
2020-03-09,LA,1,5,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,6,6,0,0,0,1,1
2020-03-09,MD,5,73,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,78,78,0,0,21,2,23
2020-03-09,ME,0,1,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,1,1,0,0,0,0,0
2020-03-09,MI,254,36,11,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,290,290,0,0,10,86,96
2020-03-09,MN,2,80,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,82,82,0,0,32,1,33
2020-03-09,MO,1,0,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,1,1,0,0,0,0,0
2020-03-09,MS,0,0,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,0,0,0,0,0,0,0
2020-03-09,MT,0,11,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,11,11,0,0,0,0,0
2020-03-09,NC,2,0,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,2,2,0,0,0,0,0
2020-03-09,ND,0,0,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,0,0,0,0,0,0,0
2020-03-09,NE,3,36,9,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,39,39,0,0,19,2,21
2020-03-09,NH,4,38,5,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,42,42,0,0,0,0,0
2020-03-09,NJ,11,35,14,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,46,46,0,0,4,5,9
2020-03-09,NM,0,57,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,57,57,0,0,9,0,9
2020-03-09,NV,1,14,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,15,15,0,0,0,0,0
2020-03-09,NY,142,92,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,234,234,0,0,0,37,37
2020-03-09,OH,3,11,5,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,14,14,0,0,1,3,4
2020-03-09,OK,1,8,10,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,9,9,0,0,0,0,0
2020-03-09,OR,14,165,52,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,179,179,0,0,65,0,65
2020-03-09,PA,10,0,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,10,10,0,0,0,4,4
2020-03-09,RI,3,30,6,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,33,33,0,0,0,0,0
2020-03-09,SC,7,24,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,31,31,0,0,16,5,21
2020-03-09,SD,0,5,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,5,5,0,0,0,0,0
2020-03-09,TN,3,0,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,3,3,0,0,0,0,0
2020-03-09,TX,12,0,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,12,12,0,0,0,4,4
2020-03-09,UT,1,0,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,1,1,0,0,0,0,0
2020-03-09,VA,3,38,9,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,41,41,0,0,2,1,3
2020-03-09,VT,1,34,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,35,35,0,0,6,0,6
2020-03-09,WA,349,3173,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,35,0,3522,3522,4,0,965,100,1065
2020-03-09,WI,1,36,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,37,37,0,0,5,0,5
2020-03-09,WV,0,2,3,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,2,2,0,0,0,0,0
2020-03-09,WY,0,0,0,0,0,0,0,0,0,0,2020-03-09T20:00:00Z,0,0,0,0,0,0,0,0,0
2020-03-10,AK,0,23,9,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,23,23,0,0,0,0,0
2020-03-10,AL,0,0,0,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,0,0,0,0,0,0,0
2020-03-10,AR,0,12,3,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,12,12,0,0,0,0,0
2020-03-10,AZ,6,51,27,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,57,57,0,0,7,1,8
2020-03-10,CA,133,690,0,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,823,823,0,0,0,19,19
2020-03-10,CO,12,142,1,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,154,154,0,0,9,3,12
2020-03-10,CT,2,54,0,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,56,56,0,0,8,1,9
2020-03-10,DC,5,17,2,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,22,22,0,0,3,4,7
2020-03-10,DE,0,17,3,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,17,17,0,0,2,0,2
2020-03-10,FL,19,222,155,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,241,241,0,0,82,1,83
2020-03-10,GA,17,0,0,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,17,17,0,0,0,5,5
2020-03-10,HI,2,0,0,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,2,2,0,0,0,0,0
2020-03-10,IA,8,32,11,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,40,40,0,0,6,5,11
2020-03-10,ID,0,41,0,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,41,41,0,0,0,0,0
2020-03-10,IL,19,244,63,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,263,263,0,0,53,12,65
2020-03-10,IN,6,30,0,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,36,36,0,0,30,4,34
2020-03-10,KS,1,17,21,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,18,18,0,0,6,0,6
2020-03-10,KY,6,28,0,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,34,34,0,0,11,2,13
2020-03-10,LA,1,11,0,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,12,12,0,0,6,0,6
2020-03-10,MD,6,89,0,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,95,95,0,0,16,1,17
2020-03-10,ME,0,20,5,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,20,20,0,0,19,0,19
2020-03-10,MI,358,39,24,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,397,397,0,0,3,104,107
2020-03-10,MN,3,132,0,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,135,135,0,0,52,1,53
2020-03-10,MO,1,0,0,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,1,1,0,0,0,0,0
2020-03-10,MS,0,0,0,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,0,0,0,0,0,0,0
2020-03-10,MT,0,15,0,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,15,15,0,0,4,0,4
2020-03-10,NC,7,0,0,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,7,7,0,0,0,5,5
2020-03-10,ND,0,6,2,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,6,6,0,0,6,0,6
2020-03-10,NE,3,47,16,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,50,50,0,0,11,0,11
2020-03-10,NH,4,38,5,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,42,42,0,0,0,0,0
2020-03-10,NJ,15,44,20,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,59,59,0,0,9,4,13
2020-03-10,NM,0,69,0,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,69,69,0,0,12,0,12
2020-03-10,NV,1,14,0,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,15,15,0,0,0,0,0
2020-03-10,NY,173,92,0,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,265,265,0,0,0,31,31
2020-03-10,OH,3,14,15,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,17,17,0,0,3,0,3
2020-03-10,OK,2,15,11,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,17,17,0,0,7,1,8
2020-03-10,OR,15,213,67,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,228,228,0,0,48,1,49
2020-03-10,PA,12,0,0,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,12,12,0,0,0,2,2
2020-03-10,RI,3,58,6,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,61,61,0,0,28,0,28
2020-03-10,SC,7,24,0,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,31,31,0,0,0,0,0
2020-03-10,SD,0,11,0,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,11,11,0,0,6,0,6
2020-03-10,TN,7,0,0,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,7,7,0,0,0,4,4
2020-03-10,TX,13,0,0,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,13,13,0,0,0,1,1
2020-03-10,UT,2,0,0,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,2,2,0,0,0,1,1
2020-03-10,VA,8,53,0,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,61,61,0,0,15,5,20
2020-03-10,VT,1,40,0,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,41,41,0,0,6,0,6
2020-03-10,WA,397,4850,0,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,37,0,5247,5247,2,0,1677,48,1725
2020-03-10,WI,2,36,0,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,38,38,0,0,0,1,1
2020-03-10,WV,0,2,3,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,2,2,0,0,0,0,0
2020-03-10,WY,0,0,0,0,0,0,0,0,0,0,2020-03-10T20:00:00Z,0,0,0,0,0,0,0,0,0
2020-03-11,AK,0,46,14,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,46,46,0,0,23,0,23
2020-03-11,AL,0,10,0,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,10,10,0,0,10,0,10
2020-03-11,AR,0,12,14,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,12,12,0,0,0,0,0
2020-03-11,AZ,9,59,32,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,68,68,0,0,8,3,11
2020-03-11,CA,157,916,0,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,1073,1073,0,0,226,24,250
2020-03-11,CO,28,251,0,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,279,279,0,0,109,16,125
2020-03-11,CT,3,71,0,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,74,74,0,0,17,1,18
2020-03-11,DC,5,20,15,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,25,25,0,0,3,0,3
2020-03-11,DE,1,17,2,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,18,18,0,0,0,1,1
2020-03-11,FL,28,301,147,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,2,0,329,329,2,0,79,9,88
2020-03-11,GA,22,0,0,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,22,22,0,0,0,5,5
2020-03-11,HI,2,0,0,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,2,2,0,0,0,0,0
2020-03-11,IA,13,46,27,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,59,59,0,0,14,5,19
2020-03-11,ID,0,67,0,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,67,67,0,0,26,0,26
2020-03-11,IL,19,244,63,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,263,263,0,0,0,0,0
2020-03-11,IN,10,33,0,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,43,43,0,0,3,4,7
2020-03-11,KS,1,41,0,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,42,42,0,0,24,0,24
2020-03-11,KY,8,46,0,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,54,54,0,0,18,2,20
2020-03-11,LA,6,37,0,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,43,43,0,0,26,5,31
2020-03-11,MD,9,94,0,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,103,103,0,0,5,3,8
2020-03-11,ME,0,42,5,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,42,42,0,0,22,0,22
2020-03-11,MI,497,57,18,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,554,554,0,0,18,139,157
2020-03-11,MN,5,217,0,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,222,222,0,0,85,2,87
2020-03-11,MO,1,0,0,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,1,1,0,0,0,0,0
2020-03-11,MS,0,20,0,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,20,20,0,0,20,0,20
2020-03-11,MT,0,21,0,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,21,21,0,0,6,0,6
2020-03-11,NC,7,0,0,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,7,7,0,0,0,0,0
2020-03-11,ND,0,7,6,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,7,7,0,0,1,0,1
2020-03-11,NE,5,47,16,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,52,52,0,0,0,2,2
2020-03-11,NH,4,38,5,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,42,42,0,0,0,0,0
2020-03-11,NJ,24,57,20,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,1,0,81,81,1,0,13,9,22
2020-03-11,NM,3,87,0,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,90,90,0,0,18,3,21
2020-03-11,NV,5,168,0,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,173,173,0,0,154,4,158
2020-03-11,NY,216,92,0,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,308,308,0,0,0,43,43
2020-03-11,OH,4,21,24,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,25,25,0,0,7,1,8
2020-03-11,OK,2,15,11,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,17,17,0,0,0,0,0
2020-03-11,OR,19,286,62,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,305,305,0,0,73,4,77
2020-03-11,PA,16,88,54,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,104,104,0,0,88,4,92
2020-03-11,RI,5,94,24,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,99,99,0,0,36,2,38
2020-03-11,SC,9,32,0,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,41,41,0,0,8,2,10
2020-03-11,SD,5,13,2,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,18,18,0,0,2,5,7
2020-03-11,TN,7,50,0,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,57,57,0,0,50,0,50
2020-03-11,TX,21,0,0,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,21,21,0,0,0,8,8
2020-03-11,UT,2,0,0,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,2,2,0,0,0,0,0
2020-03-11,VA,9,60,0,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,69,69,0,0,7,1,8
2020-03-11,VT,1,62,0,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,63,63,0,0,22,0,22
2020-03-11,WA,481,6977,0,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,40,0,7458,7458,3,0,2127,84,2211
2020-03-11,WI,3,43,0,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,46,46,0,0,7,1,8
2020-03-11,WV,0,3,2,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,3,3,0,0,1,0,1
2020-03-11,WY,0,0,0,0,0,0,0,0,0,0,2020-03-11T20:00:00Z,0,0,0,0,0,0,0,0,0
2020-03-12,AK,0,46,14,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,46,46,0,0,0,0,0
2020-03-12,AL,0,10,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,10,10,0,0,0,0,0
2020-03-12,AR,6,24,20,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,30,30,0,0,12,6,18
2020-03-12,AZ,9,82,24,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,91,91,0,0,23,0,23
2020-03-12,CA,202,916,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,4,0,1118,1118,4,0,0,45,45
2020-03-12,CO,45,298,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,343,343,0,0,47,17,64
2020-03-12,CT,6,89,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,95,95,0,0,18,3,21
2020-03-12,DC,10,20,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,30,30,0,0,0,5,5
2020-03-12,DE,4,23,14,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,27,27,0,0,6,3,9
2020-03-12,FL,32,301,147,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,2,0,333,333,0,0,0,4,4
2020-03-12,GA,31,0,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,31,31,0,0,0,9,9
2020-03-12,HI,2,0,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,2,2,0,0,0,0,0
2020-03-12,IA,14,67,24,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,81,81,0,0,21,1,22
2020-03-12,ID,0,93,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,93,93,0,0,26,0,26
2020-03-12,IL,25,266,76,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,291,291,0,0,22,6,28
2020-03-12,IN,12,52,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,64,64,0,0,19,2,21
2020-03-12,KS,4,41,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,45,45,0,0,0,3,3
2020-03-12,KY,8,56,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,64,64,0,0,10,0,10
2020-03-12,LA,14,37,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,51,51,0,0,0,8,8
2020-03-12,MA,8,0,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,8,8,0,0,0,0,0
2020-03-12,MD,12,94,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,106,106,0,0,0,3,3
2020-03-12,ME,1,65,20,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,66,66,0,0,23,1,24
2020-03-12,MI,702,91,27,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,793,793,0,0,34,205,239
2020-03-12,MN,9,307,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,316,316,0,0,90,4,94
2020-03-12,MO,1,64,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,65,65,0,0,64,0,64
2020-03-12,MS,1,41,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,42,42,0,0,21,1,22
2020-03-12,MT,1,34,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,35,35,0,0,13,1,14
2020-03-12,NC,12,60,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,72,72,0,0,60,5,65
2020-03-12,ND,1,12,14,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,13,13,0,0,5,1,6
2020-03-12,NE,10,80,33,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,90,90,0,0,33,5,38
2020-03-12,NH,6,94,21,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,100,100,0,0,56,2,58
2020-03-12,NJ,30,74,20,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,1,0,104,104,0,0,17,6,23
2020-03-12,NM,5,155,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,160,160,0,0,68,2,70
2020-03-12,NV,7,168,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,175,175,0,0,0,2,2
2020-03-12,NY,216,92,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,308,308,0,0,0,0,0
2020-03-12,OH,5,30,52,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,35,35,0,0,9,1,10
2020-03-12,OK,3,36,4,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,39,39,0,0,21,1,22
2020-03-12,OR,19,286,62,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,305,305,0,0,0,0,0
2020-03-12,PA,22,116,81,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,138,138,0,0,28,6,34
2020-03-12,RI,5,94,8,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,99,99,0,0,0,0,0
2020-03-12,SC,10,48,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,58,58,0,0,16,1,17
2020-03-12,SD,8,27,11,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,35,35,0,0,14,3,17
2020-03-12,TN,18,79,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,97,97,0,0,29,11,40
2020-03-12,TX,23,0,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,23,23,0,0,0,2,2
2020-03-12,UT,4,131,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,135,135,0,0,131,2,133
2020-03-12,VA,17,117,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,134,134,0,0,57,8,65
2020-03-12,VT,2,97,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,99,99,0,0,35,1,36
2020-03-12,WA,551,10571,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,44,0,11122,11122,4,0,3594,70,3664
2020-03-12,WI,8,84,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,92,92,0,0,41,5,46
2020-03-12,WV,0,7,1,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,7,7,0,0,4,0,4
2020-03-12,WY,1,0,0,0,0,0,0,0,0,0,2020-03-12T20:00:00Z,0,0,1,1,0,0,0,1,1
2020-03-13,AK,1,59,0,0,0,0,0,0,0,0,2020-03-13T20:00:00Z,0,0,60,60,0,0,13,1,14
2020-03-13,AL,1,11,0,0,0,0,0,0,0,0,2020-03-13T20:00:00Z,0,0,12,12,0,0,1,1,2
2020-03-13,AR,9,30,22,0,0,0,0,0,0,0,2020-03-13T20:00:00Z,0,0,39,39,0,0,6,3,9
2020-03-13,AZ,9,94,40,0,0,0,0,0,0,0,2020-03-13T20:00:00Z,0,0,103,103,0,0,12,0,12
